Timestamp,Value
1777268952.5360868,61
1777268952.5361485,39
1777268952.5361984,15
1777268952.5362487,-5
1777268952.5363445,-27
1777268952.5385711,-57
1777268952.538661,-89
1777268952.5387328,-130
1777268952.538806,-159
1777268952.5388744,-180
1777268952.538944,-204
1777268952.541389,-223
1777268952.5414941,-229
1777268952.541563,-230
1777268952.541632,-231
1777268952.5417037,-224
1777268952.5440168,-217
1777268952.5441315,-201
1777268952.5443423,-183
1777268952.5444179,-154
1777268952.54449,-111
1777268952.5467055,-77
1777268952.5468292,-41
1777268952.5468912,-19
1777268952.546935,8
1777268952.5469887,25
1777268952.547039,46
1777268952.5470893,73
1777268952.5471494,101
1777268952.5495071,147
1777268952.5496604,160
1777268952.5497336,175
1777268952.549801,195
1777268952.5498686,212
1777268952.549936,221
1777268952.5521624,229
1777268952.5522583,229
1777268952.5523264,230
1777268952.5523934,226
1777268952.5524614,218
1777268952.5525277,210
1777268952.5526235,196
1777268952.5549426,179
1777268952.555042,156
1777268952.5551047,124
1777268952.5551617,91
1777268952.5552144,69
1777268952.555266,44
1777268952.555353,23
1777268952.5576732,1
1777268952.5577846,-15
1777268952.5578566,-40
1777268952.5579257,-74
1777268952.5580068,-107
1777268952.558087,-160
1777268952.5603733,-171
1777268952.5604875,-195
1777268952.5605626,-217
1777268952.560635,-225
1777268952.5607083,-231
1777268952.563031,-233
1777268952.563228,-223
1777268952.563317,-218
1777268952.5634012,-207
1777268952.5634866,-189
1777268952.5635717,-166
1777268952.56581,-130
1777268952.5659637,-89
1777268952.5660439,-60
1777268952.566121,-32
1777268952.5661867,-5
1777268952.5662506,18
1777268952.566315,38
1777268952.5685282,65
1777268952.5686262,91
1777268952.5687048,124
1777268952.5688303,164
1777268952.5689156,167
1777268952.5689943,186
1777268952.571184,203
1777268952.5713193,229
1777268952.5714197,226
1777268952.571481,229
1777268952.571541,230
1777268952.5716,226
1777268952.571659,221
1777268952.5740142,213
1777268952.5741208,203
1777268952.5741825,185
1777268952.5742853,165
1777268952.5743487,138
1777268952.5744119,104
1777268952.576648,76
1777268952.5767798,56
1777268952.576849,29
1777268952.576903,8
1777268952.5769837,-10
1777268952.5770633,-34
1777268952.577151,-67
1777268952.5772295,-99
1777268952.5794203,-144
1777268952.579551,-161
1777268952.579694,-186
1777268952.5797887,-208
1777268952.579859,-224
1777268952.582151,-231
1777268952.5822752,-230
1777268952.5823712,-228
1777268952.582463,-221
1777268952.5825553,-212
1777268952.5849361,-197
1777268952.5851324,-176
1777268952.585362,-145
1777268952.585522,-102
1777268952.5856423,-68
1777268952.5857646,-40
1777268952.587569,-11
1777268952.5876594,16
1777268952.5877128,35
1777268952.5877645,64
1777268952.5878143,91
1777268952.5879266,120
1777268952.588009,164
1777268952.5902436,166
1777268952.5903735,185
1777268952.5904388,202
1777268952.590499,220
1777268952.5905583,225
1777268952.590627,229
1777268952.5906863,229
1777268952.5930958,226
1777268952.593225,222
1777268952.5933096,216
1777268952.5933921,204
1777268952.5934741,187
1777268952.5935578,166
1777268952.5957592,140
1777268952.5958855,105
1777268952.5959651,77
1777268952.596042,54
1777268952.596118,30
1777268952.5961926,10
1777268952.596282,-12
1777268952.598563,-37
1777268952.5986564,-70
1777268952.59873,-103
1777268952.598802,-157
1777268952.5988717,-168
1777268952.5989423,-193
1777268952.6011848,-215
1777268952.6012914,-225
1777268952.6013622,-231
1777268952.601435,-232
1777268952.601504,-226
1777268952.603883,-219
1777268952.6040254,-209
1777268952.6041758,-191
1777268952.6043227,-169
1777268952.6044242,-133
1777268952.604508,-92
1777268952.606656,-63
1777268952.6070943,-36
1777268952.607181,-8
1777268952.6072395,14
1777268952.607295,34
1777268952.6073508,62
1777268952.6074684,88
1777268952.6093163,118
1777268952.6094348,162
1777268952.6095092,166
1777268952.6096103,183
1777268952.6096723,202
1777268952.609733,219
1777268952.6119454,224
1777268952.6121142,237
1777268952.6121843,229
1777268952.6122434,227
1777268952.6123028,222
1777268952.6123621,216
1777268952.612426,204
1777268952.6148708,188
1777268952.6149602,168
1777268952.615024,141
1777268952.6150866,107
1777268952.6151586,78
1777268952.615211,55
1777268952.6152616,33
1777268952.6174834,11
1777268952.6176054,-11
1777268952.6176827,-35
1777268952.61776,-68
1777268952.6178446,-101
1777268952.6179307,-155
1777268952.6201851,-167
1777268952.6203,-192
1777268952.6203828,-214
1777268952.6206787,-224
1777268952.6208339,-230
1777268952.6229513,-231
1777268952.6230767,-226
1777268952.623175,-219
1777268952.6232505,-209
1777268952.6233256,-192
1777268952.6234024,-170
1777268952.625743,-136
1777268952.6258867,-94
1777268952.6259553,-66
1777268952.6260254,-37
1777268952.6260903,-10
1777268952.6261408,18
1777268952.6283364,39
1777268952.628512,66
1777268952.6286037,92
1777268952.628694,127
1777268952.6287858,165
1777268952.6288795,168
1777268952.6289752,187
1777268952.6311269,206
1777268952.6312509,222
1777268952.6313548,226
1777268952.631455,229
1777268952.631554,230
1777268952.6316543,226
1777268952.6337397,221
1777268952.6338873,212
1777268952.6339614,203
1777268952.634081,185
1777268952.6341505,165
1777268952.6342268,138
1777268952.6343036,103
1777268952.636562,75
1777268952.6366606,49
1777268952.6367145,29
1777268952.6367564,7
1777268952.6368499,-9
1777268952.636913,-30
1777268952.6369781,-61
1777268952.639166,-94
1777268952.6395648,-126
1777268952.6397955,-159
1777268952.6399586,-182
1777268952.6401136,-208
1777268952.6403785,-224
1777268952.641961,-231
1777268952.642067,-231
1777268952.642139,-231
1777268952.642208,-223
1777268952.642276,-213
1777268952.6447227,-200
1777268952.6448298,-177
1777268952.6449032,-150
1777268952.6449764,-108
1777268952.645038,-73
1777268952.6450975,-47
1777268952.6475103,-16
1777268952.6476216,12
1777268952.6476948,32
1777268952.6477659,58
1777268952.6478372,85
1777268952.6479206,115
1777268952.6480055,159
1777268952.6501422,163
1777268952.6502457,182
1777268952.650309,201
1777268952.6505647,217
1777268952.650639,224
1777268952.6506999,230
1777268952.65275,229
1777268952.6529984,237
1777268952.6532528,223
1777268952.6533413,217
1777268952.653482,206
1777268952.6535573,190
1777268952.6536186,170
1777268952.6557212,145
1777268952.655824,111
1777268952.6558757,81
1777268952.655925,58
1777268952.6560059,36
1777268952.6561291,13
1777268952.656245,-8
1777268952.6582348,-30
1777268952.658409,-59
1777268952.6584978,-92
1777268952.6585996,-134
1777268952.6586869,-159
1777268952.658768,-182
1777268952.6610541,-205
1777268952.6611805,-224
1777268952.661254,-229
1777268952.6613252,-229
1777268952.6613963,-232
1777268952.663731,-225
1777268952.6639423,-217
1777268952.664204,-201
1777268952.6644073,-178
1777268952.6645668,-152
1777268952.6647675,-110
1777268952.6664665,-75
1777268952.6666596,-48
1777268952.6667988,-17
1777268952.666911,10
1777268952.6670187,32
1777268952.667127,56
1777268952.6672328,84
1777268952.6691682,113
1777268952.6692774,158
1777268952.66934,163
1777268952.6694014,181
1777268952.669461,200
1777268952.6695883,216
1777268952.6718283,224
1777268952.6719337,231
1777268952.6719964,230
1777268952.6720593,226
1777268952.6721227,223
1777268952.6721823,216
1777268952.6722445,206
1777268952.6746767,191
1777268952.674803,171
1777268952.67487,147
1777268952.6749425,112
1777268952.6749935,82
1777268952.675092,60
1777268952.6751451,38
1777268952.6773784,14
1777268952.6775026,-6
1777268952.6775663,-28
1777268952.6776261,-58
1777268952.6776867,-90
1777268952.6777549,-131
1777268952.6800735,-159
1777268952.6802845,-181
1777268952.680674,-205
1777268952.6807833,-223
1777268952.6808562,-229
1777268952.6827614,-230
1777268952.6829128,-223
1777268952.6829946,-225
1777268952.6830728,-217
1777268952.683176,-201
1777268952.6832516,-182
1777268952.6855993,-152
1777268952.6858125,-112
1777268952.6860247,-76
1777268952.6861117,-47
1777268952.6861734,-18
1777268952.6862154,9
1777268952.6881285,25
1777268952.6883862,50
1777268952.6884992,74
1777268952.6886258,102
1777268952.688749,148
1777268952.6890275,160
1777268952.6893187,176
1777268952.6909254,196
1777268952.6911478,213
1777268952.6914036,222
1777268952.6915674,229
1777268952.691723,229
1777268952.6918795,230
1777268952.6920335,227
1777268952.6937559,219
1777268952.6940088,210
1777268952.6941442,196
1777268952.6942701,178
1777268952.6943932,155
1777268952.6945157,122
1777268952.6963089,90
1777268952.696445,68
1777268952.6965494,43
1777268952.696665,22
1777268952.6968138,-1
1777268952.6969428,-22
1777268952.6970663,-48
1777268952.6989977,-82
1777268952.6992028,-112
1777268952.699354,-163
1777268952.699497,-174
1777268952.6996365,-199
1777268952.6998231,-220
1777268952.7018874,-227
1777268952.7021794,-230
1777268952.702355,-232
1777268952.702545,-227
1777268952.702689,-218
1777268952.7045279,-204
1777268952.704736,-185
1777268952.7049074,-160
1777268952.7050602,-122
1777268952.7051876,-83
1777268952.7053146,-55
1777268952.7073424,-26
1777268952.707493,1
1777268952.707615,17
1777268952.7077243,37
1777268952.7078335,66
1777268952.7079413,93
1777268952.7080698,126
1777268952.7098868,164
1777268952.7101517,175
1777268952.7103593,187
1777268952.7104928,203
1777268952.7106228,221
1777268952.7107468,226
1777268952.7108703,229
1777268952.712785,230
1777268952.712992,227
1777268952.7130618,220
1777268952.7131233,213
1777268952.713183,203
1777268952.713241,185
1777268952.7153792,165
1777268952.7156007,138
1777268952.7157423,104
1777268952.715858,76
1777268952.7159684,52
1777268952.7161276,30
1777268952.7162158,8
1777268952.71632,-9
1777268952.7181756,-30
1777268952.7183597,-60
1777268952.7184916,-95
1777268952.7186337,-135
1777268952.7187755,-159
1777268952.7189279,-183
1777268952.7209687,-206
1777268952.7211857,-225
1777268952.7213438,-231
1777268952.721497,-230
1777268952.7217016,-232
1777268952.7236362,-224
1777268952.7238503,-213
1777268952.7239428,-199
1777268952.724014,-178
1777268952.7240844,-150
1777268952.7262955,-108
1777268952.726431,-74
1777268952.726498,-47
1777268952.726559,-17
1777268952.7266095,11
1777268952.726697,32
1777268952.726768,58
1777268952.7289267,84
1777268952.7291627,118
1777268952.7293124,160
1777268952.7294426,165
1777268952.7296064,182
1777268952.7297394,201
1777268952.7298641,218
1777268952.731901,225
1777268952.7321048,230
1777268952.7322416,230
1777268952.73237,229
1777268952.7325685,224
1777268952.7327058,218
1777268952.7344067,207
1777268952.7345977,190
1777268952.7347403,172
1777268952.7350142,146
1777268952.7351255,110
1777268952.7351801,82
1777268952.7352312,59
1777268952.7371287,37
1777268952.7372258,14
1777268952.7372844,-7
1777268952.7373483,-28
1777268952.7374098,-58
1777268952.7374692,-92
1777268952.737539,-132
1777268952.7400277,-159
1777268952.7402425,-182
1777268952.7404091,-204
1777268952.7405634,-224
1777268952.740715,-229
1777268952.7426374,-230
1777268952.742781,-231
1777268952.7428534,-223
1777268952.7429228,-217
1777268952.742992,-199
1777268952.7452478,-182
1777268952.7454772,-141
1777268952.745665,-109
1777268952.745791,-76
1777268952.7459142,-47
1777268952.7460318,-18
1777268952.7461128,9
1777268952.7480392,26
1777268952.748168,48
1777268952.7482722,74
1777268952.7483919,103
1777268952.7485619,151
1777268952.7486846,160
1777268952.748803,175
1777268952.7507699,196
1777268952.7509446,214
1777268952.7511032,222
1777268952.7512298,229
1777268952.7513523,228
1777268952.7515466,230
1777268952.7534738,226
1777268952.7536387,219
1777268952.7537677,209
1777268952.753888,195
1777268952.7540276,177
1777268952.7541614,153
1777268952.7543173,121
1777268952.7562613,88
1777268952.7564726,66
1777268952.7566195,43
1777268952.756745,20
1777268952.7568395,0
1777268952.7569811,-16
1777268952.7571204,-43
1777268952.7588959,-75
1777268952.7591224,-110
1777268952.759299,-162
1777268952.7595046,-171
1777268952.7596738,-197
1777268952.7598388,-217
1777268952.7618475,-226
1777268952.7621293,-232
1777268952.7623076,-232
1777268952.7625234,-228
1777268952.7626848,-218
1777268952.7643788,-207
1777268952.764489,-188
1777268952.764561,-164
1777268952.7646298,-127
1777268952.7647016,-88
1777268952.764767,-58
1777268952.7670603,-30
1777268952.7671509,-4
1777268952.7672076,19
1777268952.7672591,39
1777268952.7673464,67
1777268952.767402,92
1777268952.7674618,130
1777268952.7697847,165
1777268952.7698703,168
1777268952.7699592,187
1777268952.7700224,208
1777268952.7700832,222
1777268952.7701435,226
1777268952.7727654,230
1777268952.7728698,239
1777268952.7729352,227
1777268952.772995,222
1777268952.7730892,212
1777268952.7731528,203
1777268952.7732165,185
1777268952.775272,164
1777268952.775376,137
1777268952.7754383,103
1777268952.775525,75
1777268952.7755768,51
1777268952.7756274,28
1777268952.7756677,6
1777268952.7779217,-10
1777268952.7780223,-35
1777268952.778169,-68
1777268952.778239,-101
1777268952.7783399,-155
1777268952.7784097,-167
1777268952.7807205,-191
1777268952.7808223,-213
1777268952.7808924,-224
1777268952.780985,-232
1777268952.7810612,-232
1777268952.783365,-227
1777268952.7835271,-219
1777268952.7836504,-210
1777268952.7837257,-192
1777268952.7838318,-169
1777268952.783913,-136
1777268952.7862856,-95
1777268952.7864165,-66
1777268952.786481,-39
1777268952.7865424,-11
1777268952.786672,16
1777268952.786728,38
1777268952.7867775,64
1777268952.7888675,93
1777268952.788967,123
1777268952.7890272,166
1777268952.7890892,168
1777268952.7891483,186
1777268952.789209,203
1777268952.791616,222
1777268952.791727,226
1777268952.7917948,230
1777268952.7918565,230
1777268952.7919164,227
1777268952.792019,221
1777268952.7920818,214
1777268952.7943637,203
1777268952.794532,185
1777268952.7947147,166
1777268952.7948418,139
1777268952.794962,104
1777268952.7950628,76
1777268952.7969341,52
1777268952.797055,33
1777268952.7971408,8
1777268952.7972088,-10
1777268952.7972708,-34
1777268952.7973337,-66
1777268952.7973952,-97
1777268952.7997718,-143
1777268952.8000398,-164
1777268952.8002133,-186
1777268952.8003676,-208
1777268952.800528,-223
1777268952.8006651,-229
1777268952.8025925,-230
1777268952.8027334,-228
1777268952.8028111,-221
1777268952.8028858,-212
1777268952.8029563,-196
1777268952.8051639,-175
1777268952.8052957,-145
1777268952.8054223,-102
1777268952.8055384,-69
1777268952.8056092,-40
1777268952.8056743,-12
1777268952.8079834,16
1777268952.8080895,36
1777268952.8081567,63
1777268952.8082116,91
1777268952.8082757,122
1777268952.8083436,162
1777268952.8084366,167
1777268952.8105946,186
1777268952.8108153,203
1777268952.8109417,220
1777268952.811342,225
1777268952.8114858,230
1777268952.8116055,230
1777268952.8132648,227
1777268952.813485,231
1777268952.8136199,216
1777268952.8138623,204
1777268952.814037,187
1777268952.8142016,168
1777268952.8143268,140
1777268952.8161025,106
1777268952.8161967,77
1777268952.816271,54
1777268952.8163261,32
1777268952.816421,10
1777268952.8164847,-13
1777268952.8165438,-37
1777268952.8187869,-70
1777268952.818987,-105
1777268952.8191369,-158
1777268952.8192976,-168
1777268952.8194427,-194
1777268952.8214467,-215
1777268952.8216121,-218
1777268952.8216932,-232
1777268952.821763,-232
1777268952.8218331,-228
1777268952.821901,-219
1777268952.8242671,-208
1777268952.824417,-191
1777268952.8244987,-167
1777268952.8245773,-134
1777268952.82464,-92
1777268952.8268626,-62
1777268952.8269923,-26
1777268952.827051,-8
1777268952.827106,14
1777268952.8271606,34
1777268952.8272145,61
1777268952.8274038,88
1777268952.827469,120
1777268952.8296895,162
1777268952.829882,166
1777268952.8299515,185
1777268952.8300223,204
1777268952.8300817,221
1777268952.8301415,226
1777268952.8323195,231
1777268952.8324227,230
1777268952.8324878,228
1777268952.8325522,222
1777268952.8326187,216
1777268952.8326826,205
1777268952.832747,188
1777268952.8350885,169
1777268952.8351912,141
1777268952.8353298,108
1777268952.835382,79
1777268952.8354347,55
1777268952.8354886,33
1777268952.8355823,11
1777268952.8377914,-11
1777268952.8378816,-36
1777268952.837943,-69
1777268952.8380122,-103
1777268952.8380823,-156
1777268952.8381507,-166
1777268952.840561,-193
1777268952.8406575,-214
1777268952.8407283,-225
1777268952.8407958,-233
1777268952.8408635,-231
1777268952.8432574,-228
1777268952.8433676,-219
1777268952.8434422,-209
1777268952.843513,-193
1777268952.843585,-168
1777268952.845912,-135
1777268952.8460126,-93
1777268952.8460753,-66
1777268952.8461363,-38
1777268952.8461862,-9
1777268952.8462522,12
1777268952.8463027,34
1777268952.8486583,59
1777268952.8488095,94
1777268952.8489301,118
1777268952.8490014,162
1777268952.8490665,165
1777268952.8491328,184
1777268952.8491976,203
1777268952.8513916,220
1777268952.8514886,226
1777268952.8515496,231
1777268952.8516097,231
1777268952.851732,230
1777268952.8518007,223
1777268952.8540494,217
1777268952.8541713,215
1777268952.8542495,189
1777268952.8543098,170
1777268952.8543704,144
1777268952.8544822,110
1777268952.8545315,81
1777268952.857077,55
1777268952.8572574,35
1777268952.8573713,11
1777268952.8575182,-9
1777268952.8576205,-30
1777268952.8576858,-61
1777268952.8577461,-95
1777268952.8595257,-135
1777268952.859627,-159
1777268952.8597,-183
1777268952.8597715,-206
1777268952.8598452,-225
1777268952.8622134,-230
1777268952.8623405,-222
1777268952.8624144,-231
1777268952.8624845,-222
1777268952.862554,-215
1777268952.862624,-199
1777268952.8650908,-177
1777268952.865231,-150
1777268952.8653657,-107
1777268952.8654678,-73
1777268952.865532,-46
1777268952.8655937,-16
1777268952.8677323,11
1777268952.8678243,32
1777268952.8678784,58
1777268952.8679304,85
1777268952.8680296,115
1777268952.868161,159
1777268952.8682256,165
1777268952.8704388,182
1777268952.8705332,201
1777268952.8705947,218
1777268952.870656,225
1777268952.870716,231
1777268952.8707752,230
1777268952.8731065,228
1777268952.8731973,223
1777268952.873259,217
1777268952.8733213,206
1777268952.8733823,190
1777268952.8734426,171
1777268952.873502,145
1777268952.8759344,109
1777268952.876172,81
1777268952.8763635,58
1777268952.8765192,36
1777268952.8766284,14
1777268952.8767426,-8
1777268952.876867,-29
1777268952.878641,-59
1777268952.8788133,-93
1777268952.8789628,-134
1777268952.879128,-160
1777268952.8792677,-181
1777268952.879406,-205
1777268952.8813791,-224
1777268952.8815727,-229
1777268952.881803,-230
1777268952.8818944,-231
1777268952.8819654,-223
1777268952.884241,-216
1777268952.8845427,-201
1777268952.8847344,-181
1777268952.88498,-151
1777268952.8851426,-108
1777268952.8866982,-75
1777268952.8868377,-36
1777268952.8869452,-17
1777268952.8870022,10
1777268952.8870566,31
1777268952.887108,57
1777268952.8871589,83
1777268952.8872185,113
1777268952.889647,158
1777268952.8897452,164
1777268952.889808,181
1777268952.8898692,201
1777268952.8899298,217
1777268952.8899896,224
1777268952.892202,230
1777268952.8922992,229
1777268952.8923965,226
1777268952.8924584,225
1777268952.8925183,217
1777268952.8925831,207
1777268952.894849,191
1777268952.8949564,181
1777268952.895019,147
1777268952.8950784,113
1777268952.8951297,84
1777268952.8952096,59
1777268952.8952658,38
1777268952.8953168,14
1777268952.897774,-7
1777268952.8979537,-29
1777268952.898085,-58
1777268952.898276,-90
1777268952.8983767,-131
1777268952.898448,-159
1777268952.900347,-181
1777268952.9004526,-204
1777268952.9005635,-224
1777268952.900637,-228
1777268952.9007053,-230
1777268952.90305,-231
1777268952.903155,-223
1777268952.903226,-215
1777268952.9032931,-201
1777268952.9033613,-181
1777268952.9058437,-153
1777268952.905953,-113
1777268952.906093,-76
1777268952.9061635,-47
1777268952.9062245,-18
1777268952.9062667,8
1777268952.9063187,26
1777268952.908494,47
1777268952.9086149,83
1777268952.9086802,103
1777268952.9087422,147
1777268952.9088023,160
1777268952.9089217,176
1777268952.9089837,195
1777268952.91124,213
1777268952.911328,222
1777268952.9113886,230
1777268952.9114492,229
1777268952.9115088,231
1777268952.9115677,227
1777268952.9138615,218
1777268952.9139776,219
1777268952.914043,195
1777268952.9141045,176
1777268952.914164,153
1777268952.914225,122
1777268952.9142766,90
1777268952.916667,68
1777268952.9167988,45
1777268952.9168537,21
1777268952.9169052,-1
1777268952.916967,-23
1777268952.9170265,-50
1777268952.9170873,-82
1777268952.9193628,-119
1777268952.9194663,-162
1777268952.9195366,-175
1777268952.9196055,-200
1777268952.9196746,-219
1777268952.9220955,-228
1777268952.9222293,-220
1777268952.9223073,-233
1777268952.9223797,-226
1777268952.9224494,-217
1777268952.9225185,-204
1777268952.9248376,-184
1777268952.9249544,-160
1777268952.9250305,-121
1777268952.9250941,-83
1777268952.925157,-53
1777268952.9252284,-24
1777268952.9275365,3
1777268952.9276102,19
1777268952.9276662,38
1777268952.9277213,65
1777268952.927775,94
1777268952.927839,126
1777268952.927904,164
1777268952.9302773,168
1777268952.9305475,186
1777268952.9307349,203
1777268952.9308288,221
1777268952.9308922,226
1777268952.9309545,229
1777268952.9311,231
1777268952.9330223,226
1777268952.933124,221
1777268952.9331908,213
1777268952.9332554,202
1777268952.9333208,185
1777268952.9333842,165
1777268952.9357107,138
1777268952.9357986,103
1777268952.9358563,75
1777268952.9360301,52
1777268952.9361029,28
1777268952.9361465,7
1777268952.936231,-9
1777268952.9362936,-31
1777268952.9384456,-61
1777268952.9385464,-94
1777268952.938621,-136
1777268952.9386902,-158
1777268952.9387603,-183
1777268952.9411798,-206
1777268952.941327,-224
1777268952.9414122,-229
1777268952.9415188,-231
1777268952.941601,-231
1777268952.941671,-224
1777268952.9439025,-216
1777268952.9440043,-199
1777268952.9440925,-177
1777268952.9441774,-150
1777268952.944296,-108
1777268952.9466414,-73
1777268952.9467466,-46
1777268952.9469109,-15
1777268952.9469774,12
1777268952.9470358,32
1777268952.9470909,58
1777268952.947147,86
1777268952.9493268,113
1777268952.949456,160
1777268952.9495819,165
1777268952.949658,182
1777268952.9497495,200
1777268952.9498227,217
1777268952.9498973,224
1777268952.9520812,231
1777268952.952182,229
1777268952.9522598,226
1777268952.9523392,224
1777268952.952407,218
1777268952.952481,206
1777268952.9547932,190
1777268952.954924,170
1777268952.954997,145
1777268952.9550674,110
1777268952.9551315,82
1777268952.9552605,58
1777268952.9553223,36
1777268952.9574587,14
1777268952.9575577,-8
1777268952.9576244,-30
1777268952.9576933,-59
1777268952.9577932,-91
1777268952.9578648,-133
1777268952.960145,-158
1777268952.9603224,-175
1777268952.9604108,-205
1777268952.9605029,-224
1777268952.9605885,-230
1777268952.9606717,-229
1777268952.963216,-230
1777268952.9633255,-224
1777268952.9633968,-216
1777268952.9634683,-201
1777268952.9635375,-182
1777268952.965705,-151
1777268952.9658256,-110
1777268952.9658911,-74
1777268952.965953,-46
1777268952.9660141,-16
1777268952.9660685,10
1777268952.9661202,32
1777268952.9684062,56
1777268952.968496,83
1777268952.9685585,112
1777268952.9686248,157
1777268952.9686859,162
1777268952.9687445,180
1777268952.9710019,200
1777268952.9711306,225
1777268952.9711995,223
1777268952.9713924,230
1777268952.9716167,229
1777268952.9717205,226
1777268952.9717963,225
1777268952.9738789,217
1777268952.973982,206
1777268952.9740462,191
1777268952.9741127,172
1777268952.9741738,147
1777268952.9742327,114
1777268952.9764578,84
1777268952.976602,63
1777268952.9766574,37
1777268952.9767108,15
1777268952.9767628,-6
1777268952.976823,-28
1777268952.976883,-58
1777268952.9769495,-90
1777268952.9792788,-132
1777268952.979396,-159
1777268952.9794803,-181
1777268952.9795744,-204
1777268952.9796634,-224
1777268952.9819462,-229
1777268952.9820762,-231
1777268952.9821668,-230
1777268952.9822643,-225
1777268952.982416,-214
1777268952.9846578,-201
1777268952.9847882,-180
1777268952.9848876,-153
1777268952.9849665,-113
1777268952.9850354,-75
1777268952.9850988,-47
1777268952.9874876,-18
1777268952.9876547,9
1777268952.9877987,26
1777268952.987926,47
1777268952.9879847,73
1777268952.9880726,103
1777268952.988136,148
1777268952.9900806,160
1777268952.9902272,180
1777268952.9903235,196
1777268952.9903998,213
1777268952.9904816,222
1777268952.990554,230
1777268952.990687,229
1777268952.9928126,231
1777268952.9929519,227
1777268952.9930382,218
1777268952.9931033,210
1777268952.9931629,196
1777268952.9932215,174
1777268952.995537,155
1777268952.9956532,123
1777268952.9957237,90
1777268952.9958308,67
1777268952.9959013,46
1777268952.9959686,22
1777268952.9960256,0
1777268952.9961088,-16
1777268952.9982538,-42
1777268952.9983478,-76
1777268952.9984407,-110
1777268952.9985378,-160
1777268952.998634,-170
1777268953.0009491,-195
1777268953.00111,-211
1777268953.0012772,-226
1777268953.0013762,-230
1777268953.001473,-232
1777268953.0015721,-227
1777268953.0037327,-219
1777268953.003844,-207
1777268953.003917,-188
1777268953.0039864,-166
1777268953.0040562,-129
1777268953.0064297,-88
1777268953.0066342,-59
1777268953.0067923,-31
1777268953.0070076,-4
1777268953.0071843,19
1777268953.007297,38
1777268953.0074036,66
1777268953.0075088,93
1777268953.0092113,126
1777268953.009357,164
1777268953.0094433,168
1777268953.0095947,187
1777268953.0096822,203
1777268953.009766,221
1777268953.0119042,225
1777268953.012033,229
1777268953.0121233,230
1777268953.0122828,226
1777268953.0123775,221
1777268953.012466,215
1777268953.0145168,203
1777268953.014655,192
1777268953.0147214,166
1777268953.0147824,138
1777268953.0148456,103
1777268953.014899,75
1777268953.014949,52
1777268953.0172539,29
1777268953.0173776,16
1777268953.0174403,-14
1777268953.0175006,-40
1777268953.0175614,-73
1777268953.0176942,-107
1777268953.0177646,-159
1777268953.020085,-170
1777268953.0202205,-195
1777268953.0203204,-216
1777268953.0204604,-226
1777268953.0205557,-230
1777268953.0227985,-232
1777268953.022976,-226
1777268953.023055,-218
1777268953.0231261,-208
1777268953.0231972,-189
1777268953.025447,-166
1777268953.0256085,-131
1777268953.025683,-90
1777268953.0257454,-60
1777268953.025809,-33
1777268953.0258665,-5
1777268953.0259194,18
1777268953.0282204,36
1777268953.0283928,65
1777268953.0284505,91
1777268953.0285556,125
1777268953.0286286,162
1777268953.0286894,166
1777268953.0287495,186
1777268953.030941,205
1777268953.031031,222
1777268953.0310922,226
1777268953.0311594,229
1777268953.031221,230
1777268953.0312798,226
1777268953.0336883,221
1777268953.0337844,215
1777268953.0338485,204
1777268953.0339127,187
1777268953.033976,166
1777268953.034039,139
1777268953.0341017,105
1777268953.036366,77
1777268953.036455,53
1777268953.0365524,30
1777268953.0365977,9
1777268953.0366497,-8
1777268953.0367098,-28
1777268953.0367732,-58
1777268953.0390453,-91
1777268953.0391567,-134
1777268953.0392303,-159
1777268953.0393057,-181
1777268953.0393786,-204
1777268953.0394852,-223
1777268953.0418525,-228
1777268953.042042,-230
1777268953.0421205,-231
1777268953.0421941,-224
1777268953.042267,-215
1777268953.04454,-199
1777268953.0446906,-180
1777268953.0447917,-153
1777268953.0448897,-112
1777268953.0449739,-75
1777268953.045137,-47
1777268953.0474322,-17
1777268953.0475378,10
1777268953.0476131,32
1777268953.0476904,56
1777268953.0477576,82
1777268953.047839,111
1777268953.0479608,158
1777268953.0499978,160
1777268953.050102,181
1777268953.0501668,200
1777268953.0502844,217
1777268953.0503497,223
1777268953.0504107,230
1777268953.0527081,230
1777268953.0528197,228
1777268953.0528836,225
1777268953.052945,217
1777268953.053006,207
1777268953.053066,191
1777268953.0531256,172
1777268953.0555737,147
1777268953.0556655,113
1777268953.0557811,84
1777268953.0558443,59
1777268953.055896,38
1777268953.0559464,15
1777268953.0559971,-6
1777268953.0581272,-27
1777268953.0582552,-57
1777268953.0583422,-90
1777268953.0584393,-130
1777268953.0585356,-159
1777268953.0586443,-180
1777268953.0608373,-203
1777268953.060947,-224
1777268953.0610826,-229
1777268953.0611517,-229
1777268953.0612206,-230
1777268953.0635517,-223
1777268953.063776,-214
1777268953.0639212,-200
1777268953.0640326,-180
1777268953.0641315,-154
1777268953.066234,-113
1777268953.066387,-67
1777268953.0664523,-47
1777268953.0665505,-19
1777268953.066593,8
1777268953.0666442,26
1777268953.06673,46
1777268953.0667846,74
1777268953.0690935,101
1777268953.0692945,146
1777268953.069413,160
1777268953.06949,174
1777268953.069561,194
1777268953.0697684,212
1777268953.0717235,221
1777268953.0718236,228
1777268953.071887,229
1777268953.0719485,230
1777268953.0720136,225
1777268953.072076,218
1777268953.0721378,209
1777268953.074557,195
1777268953.0746503,175
1777268953.0747128,155
1777268953.074774,123
1777268953.0748243,90
1777268953.0748773,69
